X,Y,FLUX,BACKGROUND
4952.792,1140.9442,28.3913,21.69144
1791.153,264.05255,27.788025,17.669678
526.7327,2121.9692,26.713814,19.725014
1082.2412,544.0826,26.492392,19.270578
3216.0474,3160.1973,28.730196,25.952627
3073.9253,645.84656,30.351168,21.07783
2185.046,1976.083,28.135504,23.798483
5591.2246,2597.7327,27.909042,23.742855
4653.2275,1022.116,28.031874,21.920752
2619.0867,1001.83905,27.543684,21.689978
265.0777,2662.9885,26.473001,20.281267
811.5603,1251.2352,26.11747,18.951096
3963.9966,1959.848,30.185146,24.448147
3596.9985,1742.1808,28.532734,24.23235
2482.1394,3423.9583,26.956915,24.893297
4581.2144,2111.9316,27.663048,23.97823
4650.0874,1255.8296,27.751993,22.362787
2173.3716,670.0809,27.276188,20.096462
890.19415,2737.2727,26.385374,21.948984
606.94806,1449.8041,26.050465,18.287968
3663.5396,3290.3213,27.461687,27.101606
3826.0237,783.9733,29.90481,22.098734
2107.4521,2523.9773,28.235434,23.516802
5277.179,3201.1248,27.039692,24.589077
5049.5,903.5,27.971922,20.885138
2503.2507,1053.8577,27.025991,21.644659
1125.3647,1829.8699,25.844624,20.565392
553.7827,2585.626,25.59996,20.901455
3443.9634,3343.8628,27.549797,26.896568
3701.9324,1191.893,29.045254,23.12601
1841.1731,3623.8901,27.313663,24.413933
4460.059,3320.0786,25.550383,25.90119
4318.342,1369.843,27.024448,22.999668
2259.006,1040.1152,26.96656,21.504951
897.1886,2071.823,25.421906,20.764038
374.93314,636.1758,25.19548,17.68317
3682.2231,2179.9873,28.824163,25.408445
3818.7021,172.99823,29.76023,19.836828
1920.9467,2527.8972,28.341867,23.369547
5575.1646,2770.1145,27.422724,23.850264
5149.145,765.8465,27.590845,20.168783
1581.0597,1626.1769,26.455006,21.487389
677.00256,3266.1406,25.092812,21.588356
227.09694,895.0148,24.863647,17.618256
3484.8652,3099.155,27.819902,26.391035
3740.0044,317.89395,29.653109,20.3532
1741.6871,2068.1272,28.861744,22.570553
5349.0034,2593.8,27.56222,23.550577
4861.0986,886.3254,27.461823,21.091248
1467.2944,1610.1173,26.443968,21.084188
469.08716,2749.825,24.823252,20.877043
431.43817,1839.1932,24.069014,18.793226
4000.1504,2857.7993,28.084515,25.942001
3091.2854,1278.0022,29.051146,22.888361
1838.9329,3097.9758,27.61046,23.644163
4929.1426,3235.8088,25.696196,25.28541
5079.167,1352.2375,27.366621,21.981447
2759.1316,136.1474,26.073088,19.318598
999.5,3345.5,24.03128,22.2547
66.95502,401.14923,24.013527,17.447441
2935.1482,2446.2092,28.58561,25.437561
3993.3933,1176.3197,28.78429,23.121166
2316.811,2385.8877,26.827515,24.189346
4231.1226,1911.9663,26.806704,24.14311
4273.7686,500.1687,27.38054,20.38701
2747.4976,265.9281,24.063154,19.474955
344.94366,3547.883,23.837229,21.211363
1323.8721,1497.8077,23.244324,20.2678
3069.5,2037.5,28.94677,25.052578
4025.236,1761.9562,27.619976,24.012981
2711.2546,2701.2278,25.965836,24.92315
5449.542,3188.04,26.310476,24.552591
4945.09,113.92736,27.262732,17.679289
2168.2039,1232.333,23.636337,21.737099
974.8995,1800.0603,23.009033,20.00779
126.05594,2849.7,20.90864,20.141111
2963.9846,2451.497,28.393797,25.467577
3009.36,1579.9818,27.712915,23.855154
4937.255,2839.9526,26.764301,24.087639
1514.3003,2252.1807,28.331474,22.373882
5504.951,1700.0051,26.017176,22.698774
1692.7205,415.33847,23.099787,18.176325
954.37396,1098.7401,21.103,19.611935
1222.6393,3587.1958,18.421886,23.630566
3975.226,2565.891,28.299694,25.394535
3523.0894,1072.9922,28.888746,22.647047
4234.9136,3248.5864,24.632462,26.113747
1410.7122,3542.0962,26.694504,23.633373
5291.3306,1119.7028,26.665815,21.3481
2095.1858,630.9096,23.076254,19.71361
311.1688,1411.8331,19.996859,17.770369
879.0128,2041.3839,18.558926,20.61309
3589.6477,2348.179,27.880419,25.80311
4007.4,161.97649,29.061335,19.790358
4459.3623,3042.05,25.232214,25.442286
1607.1537,3511.7407,26.171047,23.699524
5165.2993,641.96014,26.19763,19.426554
1510.5065,1247.8723,20.498665,20.609924
445.0873,849.2912,18.827936,18.242579
198.95476,3737.6672,17.552856,19.87231
3379.5388,2649.395,26.88564,25.746086
3208.9688,1513.1703,27.770082,23.5967
5478.7935,3535.9639,24.789724,25.867498
1485.285,3000.0962,26.875017,22.930643
4728.677,425.9529,26.02155,18.936344
2738.5693,977.186,19.940454,21.780397
1225.3535,1518.0432,18.635141,19.917665
1105.5,3073.5,17.489504,22.065222
3659.876,2648.1423,26.760033,25.869247
3067.9248,1521.6069,27.3339,23.672474
5608.854,2596.3818,26.871246,23.755646
2417.406,2202.025,25.245562,24.552317
4575.5,755.5,25.948315,21.153008
2562.9119,35.313034,19.846298,18.396435
426.56915,618.8209,18.481861,17.79884
93.347275,3321.7134,17.249949,20.257875
3961.2583,2117.8613,27.85122,24.727402
3356.4436,662.3098,28.899815,21.693768
5490.8164,2548.1692,26.95046,23.622541
1627.5802,2690.921,25.19694,23.338568
4865.0347,1606.8441,23.945517,22.64308
1877.4983,1289.8734,19.454775,21.434782
497.41632,1773.0931,18.118483,18.688524
33.473526,3279.0767,16.556772,20.135653
4023.5,2963.5,26.379637,26.13988
3371.2124,1431.0043,27.437136,23.277155
4587.122,2746.6602,25.690834,24.583015
2223.0984,2869.7395,24.461489,23.5174
4513.86,1048.1772,24.315315,22.255852
2785.8818,540.0313,19.343468,20.262188
925.01666,1027.4767,18.041918,19.802465
214.9468,2223.41,15.586994,19.25777
3139.015,2017.4137,27.326418,25.103567
3989.1467,85.86095,28.31997,19.627544
5450.2383,2775.7507,26.447117,23.769958
1641.5,2247.5,24.838104,22.65525
4707.322,1644.043,23.462889,22.95775
2791.9805,1687.3097,17.543926,24.167828
710.10077,1479.5686,16.631779,18.476204
394.15588,2102.0933,15.330948,19.374416
3418.8066,2265.695,26.705906,25.714905
4133.3584,1316.0963,27.173883,23.153437
5245.3154,3010.24,25.628344,24.017454
2109.5,2123.5,23.282093,23.830826
5171.703,907.97345,24.25307,20.798584
2530.8306,1491.8527,17.845577,23.149857
1247.7874,2559.7788,15.210653,22.716242
566.9773,1660.6006,14.939003,18.489082
3647.7917,2767.9602,26.193846,25.94404
3423.5,667.5,28.175346,21.767876
5202.881,2388.0288,26.049849,23.296057
1441.121,3130.6162,23.480663,22.722897
4481.645,1126.7302,23.432806,22.445887
1517.5,347.5,15.824642,17.707203
939.40546,2318.0022,15.059912,21.583273
1003.82404,373.45172,14.839252,18.360111
3845.9294,3206.1958,25.226933,26.872196
3100.0886,474.01944,28.153414,20.600584
5003.5,2085.5,26.085032,23.219465
4599.5,951.5,23.815336,21.855394
1657.207,2886.2856,21.186132,23.3075
1861.8583,1644.5635,15.630159,22.133047
1242.8296,481.91367,14.631298,18.50085
1376.0865,1908.4453,14.173132,21.389841
2882.8137,3203.9817,26.700842,25.344812
3385.8633,1053.8877,27.543133,22.418186
5221.6025,2006.74,26.133017,22.99837
4481.1475,1459.2288,21.739779,22.931501
2654.0718,2708.1182,19.52613,24.730278
1971.1873,210.10089,15.193754,17.600069
106.090385,920.4382,14.080347,17.455328
547.9763,3230.4329,13.849981,21.338358
4179.2495,2549.8484,27.14063,24.805124
3770.8909,764.80304,27.347221,22.027931
5003.9023,3302.482,23.300222,25.295855
4311.058,490.92447,21.11381,20.254412
2610.1282,3130.5493,19.205011,24.591211
2279.3767,891.13153,14.807041,21.211594
1253.4235,1188.0187,14.0689335,19.874586
66.56211,2121.2925,13.628725,18.759012
2952.0676,2777.774,26.559523,25.367685
3261.1118,103.99249,27.18305,19.926199
5277.265,2696.1023,24.792542,23.593956
5244.0796,224.05731,21.089653,17.892159
1788.8632,2049.7021,20.51978,22.705662
2577.5344,870.2594,14.77799,21.381475
805.8438,326.28467,13.842493,18.246534
157.91379,2101.2593,13.273333,18.90275
4063.096,3333.0173,25.099564,26.747536
2833.833,852.03754,27.131628,21.502668
4737.072,3038.6309,23.176876,25.06705
1439.6431,2861.9028,20.432322,22.997232
5335.9956,1010.36145,20.505487,21.107695
1972.9733,672.39056,14.232649,19.809725
121.49632,218.11966,13.793034,17.410057
909.5424,3013.713,13.188419,21.772713
3929.288,2416.2642,26.295246,25.302483
3279.9587,1644.0349,24.746101,24.027122
5583.3823,3565.2703,21.372383,26.090912
1516.8319,3074.4194,19.959015,22.921299
4539.4595,1476.3102,18.165575,22.882616
2444.3567,1378.1597,14.221331,22.472136
768.1018,528.687,13.511433,19.07217
1397.7039,3228.373,12.712742,22.653606
3465.5,3265.5,24.345669,26.732914
4063.2407,1786.1779,24.459063,24.021872
4937.487,2214.5552,23.678135,23.458065
1740.6293,2872.6716,19.362986,23.397787
4453.253,24.79429,17.984976,18.059938
2293.1816,61.00338,14.001642,17.753593
1343.9382,1017.66895,13.398582,20.250908
142.72643,2590.9824,12.616161,19.894123
4063.0151,2674.2942,25.017326,25.350502
2963.0454,485.5546,24.979801,20.33609
4543.5,2797.5,21.888083,24.773195
2054.144,3713.4963,18.101309,24.626947
4825.5,415.5,17.210056,18.70699
1717.6283,394.06042,13.306702,18.09788
801.7893,90.43896,13.266115,17.22963
109.5,3625.5,12.572176,20.614393
3151.5,3679.5,22.501307,27.84508
3121.0476,675.0583,24.472376,21.275843
5057.2437,3593.9497,20.36647,25.933167
1841.9983,2548.6904,18.899338,23.353584
5066.962,450.84006,16.752258,18.511974
934.2601,447.0711,13.222111,18.932774
1256.1783,3282.5632,12.458952,22.486025
2717.5,1047.5,12.422764,21.912098
2955.1177,3257.9197,24.736479,25.590242
5171.69,2166.1992,22.784271,23.156174
4060.9841,1551.0162,22.360723,23.572344
2347.1902,3133.4812,18.147038,24.025726
5345.9287,1452.5756,16.536188,22.080256
1351.5,923.5,13.151274,20.223394
409.96924,2492.2075,12.42083,20.3084
2467.9895,1464.4463,12.362795,22.87057
3619.4238,2167.9678,24.294283,25.464037
4501.5,2641.5,20.620356,24.509592
3545.7239,1129.7028,20.973341,22.769518
1583.8524,2278.0532,18.75359,22.606602
4349.7026,614.30493,15.604256,20.803448
723.31714,520.18274,12.9065895,18.871202
1095.5,3167.5,12.345249,22.083858
2614.8774,399.77335,11.90217,19.565815
3326.966,3644.6968,21.762392,27.988516
4791.5,2925.5,19.165035,24.634354
3343.7903,24.375422,20.909876,19.228708
2680.5652,2444.2297,16.52235,25.130817
4578.4004,1500.035,15.514048,22.871283
942.65784,1841.1853,12.604599,20.073448
282.0233,3040.5251,12.339861,20.662928
2317.1257,693.34015,11.591869,20.499084
3140.4668,2381.185,23.919346,25.565998
3645.0947,33.11589,20.867598,19.189322
4299.4805,2230.7224,19.0794,24.312206
1539.5,2735.5,18.353209,23.246065
5397.077,959.9567,15.483606,20.991617
1135.5,1527.5,12.502737,19.603113
492.98752,2147.5386,12.219276,19.696507
1932.7427,881.449,11.210293,20.891602
2888.9863,2943.147,24.181334,25.208475
3823.5178,611.3787,20.558147,21.506748
5521.282,2217.5422,19.666166,23.427443
1596.5225,2071.1929,18.11789,22.14867
5067.066,1698.0858,15.038811,22.53883
1255.7429,1634.4377,12.289211,20.324467
624.8366,2990.0474,12.098757,21.343904
2628.5083,165.52045,11.046797,19.080614
2952.759,2309.0352,23.93675,25.311697
3832.9883,293.00278,19.740553,20.225138
4673.0493,3312.5051,16.948896,25.813318
2391.5,2805.5,17.510805,23.732595
5015.1797,2.6954165,14.367687,16.490389
1253.5,785.5,12.106901,20.004309
933.25604,3723.8289,12.079147,23.055138
2543.613,1405.5018,10.787436,22.789621
3825.7747,2954.809,22.379417,26.363403
3465.3027,936.7621,19.590473,22.374317
5189.7397,2207.3171,19.0237,23.186478
2664.2668,2649.8406,15.59684,24.875069
5549.069,1133.3126,14.327309,21.610447
604.2547,1053.2573,11.998924,18.863173
1145.5,2793.5,11.501846,22.412086
1995.2511,1329.8771,10.69289,21.622437
3756.8987,2344.8142,21.618307,25.63397
4858.631,2295.4954,18.39093,23.646809
3849.6025,1157.3301,18.61651,23.105001
1603.5824,3302.1619,17.359306,23.08612
4726.9023,612.0634,14.229542,19.96362
1013.33234,1165.9587,11.927345,19.477673
1173.6937,2062.6062,11.405767,21.397371
1644.7568,1607.2106,10.462162,21.622597
2941.5,2835.5,21.797504,25.326237
4404.663,3013.198,16.31371,25.476456
3535.5,1713.5,17.488632,24.16605
1573.5,2509.5,17.26029,23.161123
5553.5,1405.5,14.103785,22.186266
777.81024,1021.1941,11.896614,19.495659
1345.4843,3641.8242,11.299995,23.995033
2655.5813,209.97968,10.373867,19.21261
2952.9248,2327.2134,21.401817,25.33516
4195.5,1053.5,18.509224,22.815216
4432.442,3734.896,14.848263,26.600983
2542.6553,3671.9602,14.004396,25.987123
5059.5,1441.5,13.771599,22.177391
783.5709,1605.3419,11.853128,18.778494
106.63511,3732.8887,11.101431,19.747059
1761.5243,1703.0764,10.366751,22.105711
3151.9478,2626.208,20.796537,25.66437
3317.1003,1008.5998,18.491934,22.27719
4723.457,2213.8245,17.04831,23.818829
2245.4243,2932.2,15.795042,23.632532
5207.996,1505.3962,13.655228,22.188175
983.5,1567.5,11.808651,19.212362
1391.6328,3031.423,11.098806,22.692064
2579.171,1797.6227,10.313604,24.284445
3429.0037,3246.0178,18.980492,26.611408
3935.5308,899.47644,17.868809,22.467175
5006.1675,1936.193,17.679306,23.003197
1788.9373,2783.281,15.455894,23.38379
4629.611,1337.9572,13.563271,22.522964
737.5206,3166.9783,11.059233,21.548517
660.14557,781.918,10.994547,19.15192
2446.9006,1483.3954,10.283001,22.902946
3077.5,2093.5,20.217392,25.150276
4663.111,2443.8357,16.728792,24.008059
4112.2783,1288.3478,17.123236,23.156466
2118.903,3407.4382,14.402657,24.222729
4832.0405,127.47119,13.373398,17.823364
800.13434,1403.512,10.95274,18.653793
1239.8594,3058.9692,10.812649,22.335842
1984.4279,1164.4044,10.230392,21.538914
3727.5,3425.5,17.540615,27.546322
4281.5273,3449.9326,14.008144,26.727146
3172.179,1677.9133,15.245483,24.15086
2060.2502,2709.8054,15.120073,23.298422
4831.751,1339.2667,13.272913,22.274912
298.98163,1589.2617,10.817408,17.96636
313.2116,3376.6233,10.632805,20.827583
2678.712,872.8106,10.203552,21.474823
3915.0232,2610.584,19.003279,25.623976
5302.1455,2006.5447,17.38676,23.04021
2973.1016,224.03299,16.126719,19.722845
1595.5,2577.5,15.088171,23.273668
4541.705,1155.896,13.155422,22.374638
144.82188,807.2377,10.715906,17.403727
1325.7882,2055.7476,10.603214,21.61065
2016.2233,1026.6301,10.158409,21.3993
3019.4268,2129.6714,19.500874,25.123669
4930.275,3260.833,14.9271145,25.353159
2250.3608,3570.7012,13.16737,25.023159
3449.5,33.5,15.070118,19.40157
4679.5,627.5,12.805361,20.162779
780.78204,350.39212,10.693054,18.336916
740.6847,3557.0037,10.376966,22.702143
1561.2502,873.04407,10.080883,20.291744
3233.5,3133.5,18.603909,25.936565
4333.796,1903.6125,15.928696,24.065422
4206.918,1414.8915,14.825363,23.17619
2368.6807,2047.5844,13.394764,24.365288
4980.9727,146.49007,12.799257,17.7074
651.95245,271.0527,10.686747,17.834877
985.19867,3029.7988,10.290966,21.879566
1859.3103,35.944088,10.074518,16.96272
3850.6182,3367.072,17.06998,27.279228
5376.259,1999.7208,16.854109,23.083841
3687.5,1159.5,14.792374,23.038925
2791.5,3693.5,10.819605,26.832266
4636.8037,299.596,12.746998,18.611008
207.49495,855.6735,10.337107,17.543201
671.7615,3202.3413,10.249828,21.492397
2160.902,1413.2078,9.767502,22.012257
4059.7095,2711.564,18.622145,25.450174
5554.8896,3718.0435,13.324629,25.924173
3559.5,1357.5,14.200579,23.250265
2606.3694,2096.167,12.529427,24.760017
4876.287,345.24237,12.694508,18.336288
584.1548,1740.6995,10.299398,18.731806
1014.40045,2330.9312,10.169292,21.808117
2456.0164,1826.2831,9.754225,24.119478
2983.922,2462.476,18.377827,25.493504
4411.7363,3290.5305,13.195654,25.882349
1918.9927,3172.2756,13.414675,23.824408
3799.3115,422.03406,13.7470665,20.737339
5219.091,213.16194,12.407478,17.855541
1014.8992,1600.8164,10.29109,19.400793
894.75507,1915.2506,10.021429,20.217386
2444.5278,1871.2175,9.578503,24.20768
3422.134,2686.9749,17.950895,25.751326
5348.6895,3529.0476,12.822834,25.695137
2399.9045,3508.6934,12.002813,25.04217
3328.2876,418.56238,13.292751,20.900757
4985.5,509.5,12.150753,18.904404
383.60425,1868.2021,10.262503,18.813822
1004.0022,3008.4526,9.975775,21.914732
1932.7125,1800.5844,9.244379,22.714453
3253.7446,3517.1868,15.678179,27.25155
5573.5,2331.5,14.821871,23.561388
2802.0051,2125.2898,11.937445,24.928164
3768.8596,1736.0883,12.6445465,24.165413
4900.685,1087.4948,11.796959,21.639221
564.0919,1228.6064,10.234205,18.418203
275.30734,3406.7153,9.875967,20.74551
1914.8202,1303.2189,9.154015,21.49474
3857.7405,3557.0842,14.919796,28.005192
4765.537,3327.2258,12.582602,25.7796
2432.8628,3017.8901,12.797512,23.981747
3153.1995,1153.3606,13.2661915,22.484274
5516.835,1118.6962,11.768749,21.541393
410.12906,414.0909,10.220394,17.594257
1206.0974,2304.8337,9.823183,22.089617
2497.1265,1198.8883,9.119162,21.9443
4151.8984,3741.484,16.18679,26.707268
4687.1816,3163.9128,12.75971,25.469149
2743.6917,2822.0732,11.852379,24.875862
3429.5,567.5,12.7646675,21.457619
5347.383,206.80342,11.669714,17.983822
1085.9164,633.37213,10.089611,19.73426
991.84344,1897.1117,9.806473,20.439127
2379.5,1119.5,9.107599,21.667751
3867.3513,2327.5898,17.078684,25.333326
5469.3027,2499.5042,14.520273,23.561525
2357.7976,2760.67,12.95306,23.66489
3469.4365,1381.6079,12.661043,23.18812
5112.7764,785.76636,11.648588,20.303576
832.5057,605.1424,9.869875,19.572361
569.56757,3513.9956,9.632639,22.00404
2472.6257,607.05414,9.087103,20.269117
3547.5,2187.5,16.71403,25.577898
5380.614,3689.4243,11.943506,26.106558
2130.7002,2724.7478,12.981846,23.330765
3219.5,21.5,12.532688,19.090399
4560.0996,664.26154,11.449455,20.644463
55.24238,1313.069,9.724833,17.49493
1321.5,3725.5,9.469959,23.37796
2328.5652,1257.8224,9.069931,21.924585
3164.963,3182.7395,16.255203,25.90149
4263.5,2101.5,13.674406,24.32213
2230.79,3500.8643,11.614122,24.71514
3837.2156,640.01587,12.4032135,21.607475
4317.224,1540.9081,11.323469,23.265284
988.0466,641.5591,9.656849,19.895117
1406.046,3627.7046,9.419695,23.997671
1950.5349,983.2134,9.047003,21.251104
3575.0396,3072.3452,15.41523,26.478477
4284.69,2510.005,13.435732,24.546362
2489.5,3689.5,10.513485,25.78807
3891.3657,453.56888,12.301094,20.806767
4966.6816,261.35468,11.003859,17.963493
963.0722,1783.075,9.651724,19.907484
1160.3706,2519.708,9.238323,22.49533
2413.2793,456.04572,9.023363,19.411768
3401.5,2137.5,15.917511,25.523388
4720.1646,3359.328,12.012634,25.911613
2348.082,1973.2834,12.05262,24.200535
3929.5,1319.5,12.052357,23.385464
5029.5,1373.5,11.001566,22.085909
1055.3466,1455.4034,9.608437,19.215511
843.5424,3694.122,9.198107,23.407412
2692.2654,213.65999,8.93145,19.2967
3177.5647,2493.0222,15.108032,25.67503
5003.318,3370.0032,12.373049,25.479319
2765.364,2836.4834,11.150566,24.929916
3615.7917,1773.8033,11.409271,24.314949
5291.5,1235.5,10.964582,21.591204
1107.5,1291.5,9.571966,19.36294
1038.7805,3416.0432,9.091408,22.5654
2430.5615,855.58026,8.894474,21.237413
3850.2583,3228.257,12.004467,26.916546
5481.9136,3202.4224,13.2370205,24.601625
1885.5,2667.5,12.35346,23.329592
3313.4736,321.94974,11.955528,20.580994
5286.873,515.01685,10.858597,18.710688
32.55899,461.6149,9.559961,17.40423
393.802,2396.8918,9.012148,20.044947
2730.7239,1463.5421,8.889633,23.380905
3343.61,3057.694,12.708132,26.001017
5195.4863,3640.108,11.858795,25.884796
2243.5,1967.5,11.933813,23.933935
3655.5,441.5,11.792065,20.926327
4343.178,1816.2169,10.839809,23.86182
1323.4377,444.14636,9.495035,18.144962
1299.5,3553.5,8.998737,23.568798
2182.6604,1189.0605,8.705931,21.693722
3318.8933,3294.8948,12.1639805,26.494543
5458.7246,3612.1077,11.609989,26.131878
1505.3501,2890.0627,12.074329,23.08688
3604.0964,801.938,11.282568,22.14438
4634.703,1611.9736,10.788427,23.004274
1276.5002,1703.5007,9.488045,20.603695
561.89746,2656.2332,8.986101,21.022259
2036.0005,1130.5205,8.675106,21.54911
3647.3955,3379.6472,11.066566,27.343323
5201.929,3455.8208,12.089226,25.42419
1871.1648,2146.7476,12.047859,23.117363
4035.5,601.5,11.207832,21.31131
4532.263,1301.4023,10.71273,22.608109
439.71335,1095.6777,9.463406,18.219166
919.5,1979.5,8.85589,20.527933
1835.419,128.91075,8.672276,17.367517
